treat	cont	meso
2.8452E+2	2.8336E+2	meso1
2.8491E+2	2.8342E+2	meso1
2.8439E+2	2.8346E+2	meso1
2.8446E+2	2.8355E+2	meso1
2.8464E+2	2.8317E+2	meso1
2.8422E+2	2.8363E+2	meso1
2.8423E+2	2.8371E+2	meso1
2.8489E+2	2.8332E+2	meso1
2.8407E+2	2.8406E+2	meso1
2.8431E+2	2.8331E+2	meso1
2.8425E+2	2.8303E+2	meso1
2.8423E+2	2.8285E+2	meso1
2.8354E+2	2.8340E+2	meso1
2.8424E+2	2.8316E+2	meso1
2.8426E+2	2.8350E+2	meso1
2.8430E+2	2.8290E+2	meso1
2.8462E+2	2.8385E+2	meso1
2.8472E+2	2.8397E+2	meso1
2.8395E+2	2.8310E+2	meso1
2.8433E+2	2.8355E+2	meso1
2.8465E+2	2.8427E+2	meso1
2.8390E+2	2.8369E+2	meso1
2.8425E+2	2.8371E+2	meso1
2.8431E+2	2.8262E+2	meso1
2.8509E+2	2.8283E+2	meso1
2.8484E+2	2.8343E+2	meso1
2.8458E+2	2.8307E+2	meso1
2.8475E+2	2.8301E+2	meso1
2.8453E+2	2.8328E+2	meso1
2.8461E+2	2.8314E+2	meso1
2.8455E+2	2.8332E+2	meso1
2.8402E+2	2.8271E+2	meso1
2.8425E+2	2.8381E+2	meso1
2.8430E+2	2.8320E+2	meso1
2.8436E+2	2.8292E+2	meso1
2.8478E+2	2.8348E+2	meso1
2.8475E+2	2.8257E+2	meso1
2.8412E+2	2.8341E+2	meso1
2.8404E+2	2.8329E+2	meso1
2.8429E+2	2.8344E+2	meso1
2.8439E+2	2.8300E+2	meso1
2.8444E+2	2.8311E+2	meso1
2.8427E+2	2.8382E+2	meso1
2.8455E+2	2.8280E+2	meso1
2.8433E+2	2.8362E+2	meso1
2.8490E+2	2.8415E+2	meso1
2.8442E+2	2.8348E+2	meso1
2.8394E+2	2.8401E+2	meso1
2.8416E+2	2.8306E+2	meso1
2.8494E+2	2.8308E+2	meso1
2.8444E+2	2.8285E+2	meso1
2.8392E+2	2.8318E+2	meso1
2.8434E+2	2.8387E+2	meso1
2.8449E+2	2.8389E+2	meso1
2.8448E+2	2.8325E+2	meso1
2.8470E+2	2.8347E+2	meso1
2.8395E+2	2.8356E+2	meso1
2.8463E+2	2.8347E+2	meso1
2.8464E+2	2.8375E+2	meso1
2.8447E+2	2.8422E+2	meso1
2.8459E+2	2.8347E+2	meso1
2.8448E+2	2.8374E+2	meso1
2.8448E+2	2.8251E+2	meso1
2.8419E+2	2.8383E+2	meso1
2.8467E+2	2.8415E+2	meso1
2.8439E+2	2.8407E+2	meso1
2.8463E+2	2.8357E+2	meso1
2.8504E+2	2.8448E+2	meso1
2.8484E+2	2.8416E+2	meso1
2.8479E+2	2.8356E+2	meso1
2.8502E+2	2.8397E+2	meso1
2.8498E+2	2.8309E+2	meso1
2.8417E+2	2.8393E+2	meso1
2.8500E+2	2.8344E+2	meso1
2.8491E+2	2.8399E+2	meso1
2.8470E+2	2.8346E+2	meso1
2.8515E+2	2.8418E+2	meso1
2.8472E+2	2.8335E+2	meso1
2.8520E+2	2.8302E+2	meso1
2.8489E+2	2.8355E+2	meso1
2.8498E+2	2.8410E+2	meso1
2.8423E+2	2.8369E+2	meso1
2.8476E+2	2.8377E+2	meso1
2.8479E+2	2.8350E+2	meso1
2.8437E+2	2.8335E+2	meso1
2.8498E+2	2.8316E+2	meso1
2.8452E+2	2.8363E+2	meso1
2.8437E+2	2.8375E+2	meso1
2.8526E+2	2.8320E+2	meso1
2.8445E+2	2.8385E+2	meso1
2.8471E+2	2.8319E+2	meso1
2.8493E+2	2.8327E+2	meso1
2.8466E+2	2.8427E+2	meso1
2.8466E+2	2.8273E+2	meso1
2.8455E+2	2.8368E+2	meso1
2.8482E+2	2.8375E+2	meso1
2.8473E+2	2.8274E+2	meso1
2.8459E+2	2.8330E+2	meso1
2.8459E+2	2.8286E+2	meso1
2.8459E+2	2.8380E+2	meso1
2.8443E+2	2.8376E+2	meso1
2.8500E+2	2.8391E+2	meso1
2.8503E+2	2.8379E+2	meso1
2.8460E+2	2.8391E+2	meso1
2.8469E+2	2.8379E+2	meso1
2.8488E+2	2.8364E+2	meso1
2.8476E+2	2.8342E+2	meso1
2.8494E+2	2.8389E+2	meso1
2.8446E+2	2.8353E+2	meso1
2.8470E+2	2.8379E+2	meso1
2.8483E+2	2.8407E+2	meso1
2.8417E+2	2.8272E+2	meso1
2.8441E+2	2.8394E+2	meso1
2.8463E+2	2.8344E+2	meso1
2.8464E+2	2.8438E+2	meso1
2.8516E+2	2.8363E+2	meso1
2.8443E+2	2.8268E+2	meso1
2.8432E+2	2.8314E+2	meso1
2.8474E+2	2.8267E+2	meso1
2.8506E+2	2.8389E+2	meso1
2.8495E+2	2.8300E+2	meso1
2.8499E+2	2.8359E+2	meso1
2.8457E+2	2.8427E+2	meso1
2.8424E+2	2.8408E+2	meso1
2.8503E+2	2.8381E+2	meso1
2.8439E+2	2.8381E+2	meso1
2.8521E+2	2.8401E+2	meso1
2.8482E+2	2.8454E+2	meso1
2.8467E+2	2.8434E+2	meso1
2.8475E+2	2.8414E+2	meso1
2.8489E+2	2.8359E+2	meso1
2.8476E+2	2.8371E+2	meso1
2.8473E+2	2.8325E+2	meso1
2.8495E+2	2.8270E+2	meso1
2.8542E+2	2.8300E+2	meso1
2.8541E+2	2.8446E+2	meso1
2.8492E+2	2.8327E+2	meso1
2.8456E+2	2.8336E+2	meso1
2.8487E+2	2.8347E+2	meso1
2.8547E+2	2.8461E+2	meso1
2.8492E+2	2.8381E+2	meso1
2.8509E+2	2.8398E+2	meso1
2.8503E+2	2.8362E+2	meso1
2.8444E+2	2.8297E+2	meso1
2.8483E+2	2.8359E+2	meso1
2.8446E+2	2.8372E+2	meso1
2.8504E+2	2.8347E+2	meso1
2.8460E+2	2.8321E+2	meso1
2.8455E+2	2.8403E+2	meso1
2.8482E+2	2.8297E+2	meso1
2.8486E+2	2.8440E+2	meso1
2.8425E+2	2.8441E+2	meso1
2.8489E+2	2.8392E+2	meso1
2.8487E+2	2.8387E+2	meso1
2.8498E+2	2.8328E+2	meso1
2.8480E+2	2.8372E+2	meso1
2.8452E+2	2.8311E+2	meso1
2.8503E+2	2.8461E+2	meso1
2.8499E+2	2.8358E+2	meso1
2.8499E+2	2.8484E+2	meso1
2.8508E+2	2.8369E+2	meso1
2.8503E+2	2.8387E+2	meso1
2.8460E+2	2.8414E+2	meso1
2.8487E+2	2.8272E+2	meso1
2.8488E+2	2.8455E+2	meso1
2.8508E+2	2.8299E+2	meso1
2.8477E+2	2.8338E+2	meso1
2.8451E+2	2.8389E+2	meso1
2.8504E+2	2.8400E+2	meso1
2.8492E+2	2.8331E+2	meso1
2.8450E+2	2.8370E+2	meso1
2.8489E+2	2.8314E+2	meso1
2.8490E+2	2.8275E+2	meso1
2.8498E+2	2.8364E+2	meso1
2.8473E+2	2.8449E+2	meso1
2.8473E+2	2.8326E+2	meso1
2.8507E+2	2.8420E+2	meso1
2.8512E+2	2.8492E+2	meso1
2.8507E+2	2.8449E+2	meso1
2.8526E+2	2.8337E+2	meso1
2.8467E+2	2.8441E+2	meso1
2.8511E+2	2.8357E+2	meso1
2.8525E+2	2.8373E+2	meso1
2.8466E+2	2.8300E+2	meso1
2.8519E+2	2.8429E+2	meso1
2.8552E+2	2.8359E+2	meso1
2.8449E+2	2.8387E+2	meso1
2.8484E+2	2.8379E+2	meso1
2.8561E+2	2.8325E+2	meso1
2.8518E+2	2.8445E+2	meso1
2.8465E+2	2.8345E+2	meso1
2.8580E+2	2.8346E+2	meso1
2.8482E+2	2.8381E+2	meso1
2.8518E+2	2.8400E+2	meso1
2.8480E+2	2.8383E+2	meso1
2.8546E+2	2.8464E+2	meso1
2.8535E+2	2.8453E+2	meso1
2.8545E+2	2.8404E+2	meso1
2.8519E+2	2.8546E+2	meso1
2.8468E+2	2.8409E+2	meso1
2.8526E+2	2.8342E+2	meso1
2.8524E+2	2.8424E+2	meso1
2.8518E+2	2.8463E+2	meso1
2.8474E+2	2.8497E+2	meso1
2.8456E+2	2.8344E+2	meso1
2.8484E+2	2.8386E+2	meso1
2.8472E+2	2.8507E+2	meso1
2.8514E+2	2.8423E+2	meso1
2.8553E+2	2.8451E+2	meso1
2.8491E+2	2.8411E+2	meso1
2.8507E+2	2.8456E+2	meso1
2.8534E+2	2.8392E+2	meso1
2.8569E+2	2.8481E+2	meso1
2.8536E+2	2.8457E+2	meso1
2.8586E+2	2.8394E+2	meso1
2.8513E+2	2.8405E+2	meso1
2.8579E+2	2.8460E+2	meso1
2.8520E+2	2.8362E+2	meso1
2.8524E+2	2.8433E+2	meso1
2.8557E+2	2.8376E+2	meso1
2.8560E+2	2.8428E+2	meso1
2.8490E+2	2.8365E+2	meso1
2.8554E+2	2.8419E+2	meso1
2.8552E+2	2.8509E+2	meso1
2.8517E+2	2.8481E+2	meso1
2.8578E+2	2.8487E+2	meso1
2.8518E+2	2.8478E+2	meso1
2.8541E+2	2.8433E+2	meso1
2.8537E+2	2.8459E+2	meso1
2.8559E+2	2.8457E+2	meso1
2.8578E+2	2.8456E+2	meso1
2.8592E+2	2.8420E+2	meso1
2.8536E+2	2.8406E+2	meso1
2.8541E+2	2.8421E+2	meso1
2.8520E+2	2.8398E+2	meso1
2.8590E+2	2.8407E+2	meso1
2.8574E+2	2.8400E+2	meso1
2.8645E+2	2.8494E+2	meso1
2.8589E+2	2.8430E+2	meso1
2.8605E+2	2.8454E+2	meso1
2.8504E+2	2.8377E+2	meso1
2.8598E+2	2.8380E+2	meso1
2.8598E+2	2.8443E+2	meso1
2.8614E+2	2.8372E+2	meso1
2.8606E+2	2.8397E+2	meso1
2.8605E+2	2.8396E+2	meso1
2.8587E+2	2.8407E+2	meso1
2.8603E+2	2.8438E+2	meso1
2.8576E+2	2.8446E+2	meso1
2.8609E+2	2.8387E+2	meso1
2.8576E+2	2.8453E+2	meso1
2.8585E+2	2.8454E+2	meso1
2.8603E+2	2.8390E+2	meso1
2.8559E+2	2.8442E+2	meso1
2.8599E+2	2.8411E+2	meso1
2.8603E+2	2.8458E+2	meso1
2.8566E+2	2.8395E+2	meso1
2.8583E+2	2.8413E+2	meso1
2.8595E+2	2.8455E+2	meso1
2.8619E+2	2.8328E+2	meso1
2.8641E+2	2.8412E+2	meso1
2.8693E+2	2.8426E+2	meso1
2.8579E+2	2.8480E+2	meso1
2.8588E+2	2.8430E+2	meso1
2.8680E+2	2.8465E+2	meso1
2.8637E+2	2.8434E+2	meso1
2.8644E+2	2.8450E+2	meso1
2.8595E+2	2.8411E+2	meso1
2.8649E+2	2.8449E+2	meso1
2.8596E+2	2.8424E+2	meso1
2.8622E+2	2.8436E+2	meso1
2.8632E+2	2.8412E+2	meso1
2.8624E+2	2.8437E+2	meso1
2.8626E+2	2.8473E+2	meso1
2.8612E+2	2.8375E+2	meso1
2.8601E+2	2.8436E+2	meso1
2.8590E+2	2.8366E+2	meso1
2.8591E+2	2.8426E+2	meso1
2.8650E+2	2.8485E+2	meso1
2.8600E+2	2.8455E+2	meso1
2.8691E+2	2.8479E+2	meso1
2.8651E+2	2.8461E+2	meso1
2.8631E+2	2.8459E+2	meso1
2.8660E+2	2.8440E+2	meso1
2.8621E+2	2.8511E+2	meso1
2.8603E+2	2.8464E+2	meso1
2.8632E+2	2.8464E+2	meso1
2.8626E+2	2.8458E+2	meso1
2.8611E+2	2.8419E+2	meso1
2.8619E+2	2.8432E+2	meso1
2.8594E+2	2.8452E+2	meso1
2.8638E+2	2.8451E+2	meso1
2.8597E+2	2.8467E+2	meso1
2.8661E+2	2.8420E+2	meso1
2.8624E+2	2.8416E+2	meso1
2.8577E+2	2.8499E+2	meso1
2.8587E+2	2.8458E+2	meso1
2.8590E+2	2.8504E+2	meso1
2.8614E+2	2.8487E+2	meso1
2.8629E+2	2.8480E+2	meso1
2.8585E+2	2.8407E+2	meso1
2.8612E+2	2.8500E+2	meso1
2.8588E+2	2.8549E+2	meso1
2.8614E+2	2.8504E+2	meso1
2.8612E+2	2.8523E+2	meso1
2.8618E+2	2.8519E+2	meso1
2.8594E+2	2.8482E+2	meso1
2.8575E+2	2.8489E+2	meso1
2.8653E+2	2.8495E+2	meso1
2.8553E+2	2.8411E+2	meso1
2.8596E+2	2.8448E+2	meso1
2.8621E+2	2.8501E+2	meso1
2.8637E+2	2.8515E+2	meso1
2.8590E+2	2.8527E+2	meso1
2.8588E+2	2.8436E+2	meso1
2.8624E+2	2.8464E+2	meso1
2.8572E+2	2.8504E+2	meso1
2.8621E+2	2.8528E+2	meso1
2.8561E+2	2.8437E+2	meso1
2.8645E+2	2.8463E+2	meso1
2.8639E+2	2.8474E+2	meso1
2.8619E+2	2.8538E+2	meso1
2.8635E+2	2.8467E+2	meso1
2.8686E+2	2.8430E+2	meso1
2.8580E+2	2.8417E+2	meso1
2.8637E+2	2.8494E+2	meso1
2.8634E+2	2.8380E+2	meso1
2.8703E+2	2.8409E+2	meso1
2.8549E+2	2.8449E+2	meso1
2.8608E+2	2.8420E+2	meso1
2.8692E+2	2.8478E+2	meso1
2.8626E+2	2.8421E+2	meso1
2.8649E+2	2.8515E+2	meso1
2.8559E+2	2.8348E+2	meso1
2.8616E+2	2.8474E+2	meso1
2.8639E+2	2.8457E+2	meso1
2.8600E+2	2.8481E+2	meso1
2.8635E+2	2.8483E+2	meso1
2.8618E+2	2.8398E+2	meso1
2.8624E+2	2.8398E+2	meso1
2.8672E+2	2.8468E+2	meso1
2.8680E+2	2.8424E+2	meso1
2.8649E+2	2.8393E+2	meso1
2.8605E+2	2.8429E+2	meso1
2.8627E+2	2.8453E+2	meso1
2.8685E+2	2.8514E+2	meso1
2.8623E+2	2.8382E+2	meso1
2.8622E+2	2.8322E+2	meso1
2.8570E+2	2.8612E+2	meso1
2.8747E+2	2.8479E+2	meso1
2.8746E+2	2.8536E+2	meso1
2.8646E+2	2.8451E+2	meso1
2.8663E+2	2.8567E+2	meso1
2.8670E+2	2.8549E+2	meso1
2.8611E+2	2.8478E+2	meso1
2.8702E+2	2.8518E+2	meso1
2.8632E+2	2.8449E+2	meso1
2.8625E+2	2.8528E+2	meso1
2.8682E+2	2.8496E+2	meso1
2.8655E+2	2.8460E+2	meso1
2.8643E+2	2.8453E+2	meso1
2.8582E+2	2.8470E+2	meso1
2.8635E+2	2.8563E+2	meso1
2.8548E+2	2.8530E+2	meso1
2.8607E+2	2.8441E+2	meso1
2.8696E+2	2.8433E+2	meso1
2.8662E+2	2.8491E+2	meso1
2.8694E+2	2.8495E+2	meso1
2.8631E+2	2.8452E+2	meso1
2.8658E+2	2.8424E+2	meso1
2.8615E+2	2.8476E+2	meso1
2.8599E+2	2.8517E+2	meso1
2.8668E+2	2.8447E+2	meso1
2.8622E+2	2.8510E+2	meso1
2.8632E+2	2.8432E+2	meso1
2.8639E+2	2.8476E+2	meso1
2.8652E+2	2.8463E+2	meso1
2.8636E+2	2.8467E+2	meso1
2.8618E+2	2.8445E+2	meso1
2.8746E+2	2.8499E+2	meso1
2.8605E+2	2.8429E+2	meso1
2.8619E+2	2.8389E+2	meso1
2.8638E+2	2.8406E+2	meso1
2.8665E+2	2.8488E+2	meso1
2.8646E+2	2.8463E+2	meso1
2.8635E+2	2.8461E+2	meso1
2.8642E+2	2.8488E+2	meso1
2.8611E+2	2.8417E+2	meso1
2.8632E+2	2.8468E+2	meso1
2.8647E+2	2.8382E+2	meso1
2.8708E+2	2.8415E+2	meso1
2.8650E+2	2.8497E+2	meso1
2.8702E+2	2.8469E+2	meso1
2.8692E+2	2.8414E+2	meso1
2.8622E+2	2.8507E+2	meso1
2.8628E+2	2.8491E+2	meso1
2.8669E+2	2.8399E+2	meso1
2.8702E+2	2.8466E+2	meso1
2.8689E+2	2.8459E+2	meso1
2.8629E+2	2.8480E+2	meso1
2.8614E+2	2.8453E+2	meso1
2.8658E+2	2.8454E+2	meso1
2.8699E+2	2.8489E+2	meso1
2.8707E+2	2.8371E+2	meso1
2.8691E+2	2.8440E+2	meso1
2.8649E+2	2.8473E+2	meso1
2.8596E+2	2.8447E+2	meso1
2.8674E+2	2.8423E+2	meso1
2.8656E+2	2.8470E+2	meso1
2.8642E+2	2.8456E+2	meso1
2.8686E+2	2.8495E+2	meso1
2.8643E+2	2.8457E+2	meso1
2.8676E+2	2.8503E+2	meso1
2.8713E+2	2.8495E+2	meso1
2.8627E+2	2.8513E+2	meso1
2.8686E+2	2.8473E+2	meso1
2.8635E+2	2.8395E+2	meso1
2.8697E+2	2.8419E+2	meso1
2.8710E+2	2.8472E+2	meso1
2.8664E+2	2.8561E+2	meso1
2.8584E+2	2.8452E+2	meso1
2.8657E+2	2.8425E+2	meso1
2.8645E+2	2.8431E+2	meso1
2.8665E+2	2.8515E+2	meso1
2.8671E+2	2.8494E+2	meso1
2.8658E+2	2.8492E+2	meso1
2.8665E+2	2.8516E+2	meso1
2.8742E+2	2.8380E+2	meso1
2.8696E+2	2.8475E+2	meso1
2.8709E+2	2.8439E+2	meso1
2.8633E+2	2.8549E+2	meso1
2.8687E+2	2.8434E+2	meso1
2.8661E+2	2.8540E+2	meso1
2.8752E+2	2.8542E+2	meso1
2.8576E+2	2.8510E+2	meso1
2.8641E+2	2.8423E+2	meso1
2.8655E+2	2.8521E+2	meso1
2.8658E+2	2.8484E+2	meso1
2.8668E+2	2.8394E+2	meso1
2.8698E+2	2.8472E+2	meso1
2.8704E+2	2.8457E+2	meso1
2.8658E+2	2.8458E+2	meso1
2.8686E+2	2.8490E+2	meso1
2.8744E+2	2.8468E+2	meso1
2.8662E+2	2.8441E+2	meso1
2.8732E+2	2.8478E+2	meso1
2.8706E+2	2.8501E+2	meso1
2.8655E+2	2.8476E+2	meso1
2.8687E+2	2.8587E+2	meso1
2.8725E+2	2.8504E+2	meso1
2.8692E+2	2.8429E+2	meso1
2.8738E+2	2.8469E+2	meso1
2.8620E+2	2.8446E+2	meso1
2.8691E+2	2.8473E+2	meso1
2.8641E+2	2.8469E+2	meso1
2.8683E+2	2.8433E+2	meso1
2.8638E+2	2.8453E+2	meso1
2.8692E+2	2.8425E+2	meso1
2.8680E+2	2.8428E+2	meso1
2.8713E+2	2.8451E+2	meso1
2.8647E+2	2.8443E+2	meso1
2.8664E+2	2.8402E+2	meso1
2.8648E+2	2.8483E+2	meso1
2.8693E+2	2.8431E+2	meso1
2.8628E+2	2.8439E+2	meso1
2.8680E+2	2.8448E+2	meso1
2.8658E+2	2.8459E+2	meso1
2.8672E+2	2.8459E+2	meso1
2.8670E+2	2.8481E+2	meso1
2.8632E+2	2.8449E+2	meso1
2.8698E+2	2.8407E+2	meso1
2.8686E+2	2.8408E+2	meso1
2.8654E+2	2.8478E+2	meso1
2.8629E+2	2.8486E+2	meso1
2.8650E+2	2.8464E+2	meso1
2.8709E+2	2.8425E+2	meso1
2.8659E+2	2.8481E+2	meso1
2.8694E+2	2.8438E+2	meso1
2.8688E+2	2.8454E+2	meso1
2.8685E+2	2.8494E+2	meso1
2.8620E+2	2.8486E+2	meso1
2.8618E+2	2.8464E+2	meso1
2.8575E+2	2.8435E+2	meso1
2.8640E+2	2.8466E+2	meso1
2.8658E+2	2.8476E+2	meso1
2.8626E+2	2.8480E+2	meso1
2.8643E+2	2.8456E+2	meso1
2.8634E+2	2.8443E+2	meso1
2.8638E+2	2.8488E+2	meso1
2.8634E+2	2.8472E+2	meso1
2.8637E+2	2.8460E+2	meso1
2.8646E+2	2.8499E+2	meso1
2.8655E+2	2.8417E+2	meso1
2.8584E+2	2.8473E+2	meso1
2.8620E+2	2.8448E+2	meso1
2.8633E+2	2.8460E+2	meso1
2.8644E+2	2.8444E+2	meso1
2.8612E+2	2.8432E+2	meso1
2.8619E+2	2.8463E+2	meso1
2.8650E+2	2.8466E+2	meso1
2.8541E+2	2.8499E+2	meso1
2.8638E+2	2.8420E+2	meso1
2.8647E+2	2.8442E+2	meso1
2.8640E+2	2.8497E+2	meso1
2.8583E+2	2.8467E+2	meso1
2.8627E+2	2.8414E+2	meso1
2.8587E+2	2.8456E+2	meso1
2.8666E+2	2.8366E+2	meso1
2.8548E+2	2.8455E+2	meso1
2.8683E+2	2.8411E+2	meso1
2.8607E+2	2.8431E+2	meso1
2.8620E+2	2.8409E+2	meso1
2.8595E+2	2.8447E+2	meso1
2.8566E+2	2.8427E+2	meso1
2.8582E+2	2.8463E+2	meso1
2.8584E+2	2.8440E+2	meso1
2.8594E+2	2.8474E+2	meso1
2.8553E+2	2.8461E+2	meso1
2.8611E+2	2.8443E+2	meso1
2.8536E+2	2.8441E+2	meso1
2.8596E+2	2.8458E+2	meso1
2.8570E+2	2.8428E+2	meso1
2.8600E+2	2.8406E+2	meso1
2.8525E+2	2.8389E+2	meso1
2.8506E+2	2.8390E+2	meso1
2.8570E+2	2.8418E+2	meso1
2.8576E+2	2.8463E+2	meso1
2.8615E+2	2.8458E+2	meso1
2.8539E+2	2.8494E+2	meso1
2.8621E+2	2.8424E+2	meso1
2.8575E+2	2.8383E+2	meso1
2.8626E+2	2.8407E+2	meso1
2.8570E+2	2.8403E+2	meso1
2.8525E+2	2.8446E+2	meso1
2.8573E+2	2.8491E+2	meso1
2.8595E+2	2.8409E+2	meso1
2.8595E+2	2.8419E+2	meso1
2.8571E+2	2.8361E+2	meso1
2.8588E+2	2.8459E+2	meso1
2.8624E+2	2.8415E+2	meso1
2.8572E+2	2.8458E+2	meso1
2.8586E+2	2.8394E+2	meso1
2.8528E+2	2.8376E+2	meso1
2.8596E+2	2.8437E+2	meso1
2.8624E+2	2.8463E+2	meso1
2.8568E+2	2.8430E+2	meso1
2.8584E+2	2.8454E+2	meso1
2.8620E+2	2.8407E+2	meso1
2.8647E+2	2.8441E+2	meso1
2.8566E+2	2.8401E+2	meso1
2.8584E+2	2.8407E+2	meso1
2.8567E+2	2.8383E+2	meso1
2.8574E+2	2.8410E+2	meso1
2.8607E+2	2.8422E+2	meso1
2.8625E+2	2.8438E+2	meso1
2.8613E+2	2.8438E+2	meso1
2.8578E+2	2.8421E+2	meso1
2.8641E+2	2.8405E+2	meso1
2.8602E+2	2.8432E+2	meso1
2.8636E+2	2.8399E+2	meso1
2.8591E+2	2.8382E+2	meso1
2.8577E+2	2.8464E+2	meso1
2.8603E+2	2.8417E+2	meso1
2.8568E+2	2.8437E+2	meso1
2.8533E+2	2.8439E+2	meso1
2.8561E+2	2.8443E+2	meso1
2.8576E+2	2.8418E+2	meso1
2.8563E+2	2.8463E+2	meso1
2.8571E+2	2.8443E+2	meso1
2.8587E+2	2.8437E+2	meso1
2.8580E+2	2.8481E+2	meso1
2.8561E+2	2.8450E+2	meso1
2.8568E+2	2.8440E+2	meso1
2.8594E+2	2.8423E+2	meso1
2.8551E+2	2.8360E+2	meso1
2.8564E+2	2.8385E+2	meso1
2.8589E+2	2.8411E+2	meso1
2.8573E+2	2.8426E+2	meso1
2.8613E+2	2.8444E+2	meso1
2.8605E+2	2.8447E+2	meso1
2.8599E+2	2.8391E+2	meso1
2.8572E+2	2.8345E+2	meso1
2.8510E+2	2.8414E+2	meso1
2.8548E+2	2.8427E+2	meso1
2.8577E+2	2.8467E+2	meso1
2.8601E+2	2.8414E+2	meso1
2.8609E+2	2.8441E+2	meso1
2.8552E+2	2.8382E+2	meso1
2.8556E+2	2.8394E+2	meso1
2.8601E+2	2.8472E+2	meso1
2.8554E+2	2.8354E+2	meso1
2.8572E+2	2.8385E+2	meso1
2.8559E+2	2.8374E+2	meso1
2.8613E+2	2.8417E+2	meso1
2.8569E+2	2.8388E+2	meso1
2.8555E+2	2.8418E+2	meso1
2.8556E+2	2.8407E+2	meso1
2.8550E+2	2.8314E+2	meso1
2.8610E+2	2.8346E+2	meso1
2.8575E+2	2.8342E+2	meso1
2.8533E+2	2.8384E+2	meso1
2.8607E+2	2.8435E+2	meso1
2.8539E+2	2.8376E+2	meso1
2.8603E+2	2.8404E+2	meso1
2.8623E+2	2.8436E+2	meso1
2.8530E+2	2.8365E+2	meso1
2.8525E+2	2.8323E+2	meso1
2.8547E+2	2.8435E+2	meso1
2.8573E+2	2.8408E+2	meso1
2.8586E+2	2.8388E+2	meso1
2.8503E+2	2.8328E+2	meso1
2.8587E+2	2.8342E+2	meso1
2.8595E+2	2.8381E+2	meso1
2.8480E+2	2.8407E+2	meso1
2.8628E+2	2.8314E+2	meso1
2.8586E+2	2.8403E+2	meso1
2.8560E+2	2.8339E+2	meso1
2.8576E+2	2.8389E+2	meso1
2.8589E+2	2.8424E+2	meso1
2.8565E+2	2.8413E+2	meso1
2.8527E+2	2.8377E+2	meso1
2.8570E+2	2.8423E+2	meso1
2.8605E+2	2.8372E+2	meso1
2.8511E+2	2.8338E+2	meso1
2.8616E+2	2.8291E+2	meso1
2.8598E+2	2.8345E+2	meso1
2.8573E+2	2.8366E+2	meso1
2.8533E+2	2.8368E+2	meso1
2.8518E+2	2.8330E+2	meso1
2.8548E+2	2.8355E+2	meso1
2.8537E+2	2.8338E+2	meso1
2.8528E+2	2.8343E+2	meso1
2.8543E+2	2.8339E+2	meso1
2.8594E+2	2.8334E+2	meso1
2.8493E+2	2.8302E+2	meso1
2.8542E+2	2.8354E+2	meso1
2.8600E+2	2.8363E+2	meso1
2.8613E+2	2.8336E+2	meso1
2.8564E+2	2.8397E+2	meso1
2.8528E+2	2.8325E+2	meso1
2.8551E+2	2.8380E+2	meso1
2.8534E+2	2.8375E+2	meso1
2.8508E+2	2.8387E+2	meso1
2.8528E+2	2.8383E+2	meso1
2.8529E+2	2.8390E+2	meso1
2.8602E+2	2.8365E+2	meso1
2.8545E+2	2.8341E+2	meso1
2.8576E+2	2.8325E+2	meso1
2.8564E+2	2.8345E+2	meso1
2.8543E+2	2.8379E+2	meso1
2.8555E+2	2.8285E+2	meso1
2.8572E+2	2.8309E+2	meso1
2.8517E+2	2.8330E+2	meso1
2.8592E+2	2.8366E+2	meso1
2.8515E+2	2.8407E+2	meso1
2.8534E+2	2.8366E+2	meso1
2.8562E+2	2.8419E+2	meso1
2.8555E+2	2.8334E+2	meso1
2.8560E+2	2.8267E+2	meso1
2.8521E+2	2.8354E+2	meso1
2.8550E+2	2.8323E+2	meso1
2.8558E+2	2.8348E+2	meso1
2.8549E+2	2.8283E+2	meso1
2.8568E+2	2.8375E+2	meso1
2.8562E+2	2.8394E+2	meso1
2.8582E+2	2.8341E+2	meso1
2.8605E+2	2.8299E+2	meso1
2.8570E+2	2.8295E+2	meso1
2.8524E+2	2.8298E+2	meso1
2.8624E+2	2.8264E+2	meso1
2.8574E+2	2.8337E+2	meso1
2.8609E+2	2.8293E+2	meso1
2.8574E+2	2.8393E+2	meso1
2.8553E+2	2.8281E+2	meso1
2.8553E+2	2.8333E+2	meso1
2.8596E+2	2.8392E+2	meso1
2.8571E+2	2.8341E+2	meso1
2.8546E+2	2.8309E+2	meso1
2.8517E+2	2.8323E+2	meso1
2.8566E+2	2.8327E+2	meso1
2.8545E+2	2.8274E+2	meso1
2.8546E+2	2.8306E+2	meso1
2.8602E+2	2.8286E+2	meso1
2.8582E+2	2.8286E+2	meso1
2.8506E+2	2.8336E+2	meso1
2.8583E+2	2.8347E+2	meso1
2.8495E+2	2.8307E+2	meso1
2.8521E+2	2.8272E+2	meso1
2.8581E+2	2.8307E+2	meso1
2.8491E+2	2.8340E+2	meso1
2.8534E+2	2.8318E+2	meso1
2.8553E+2	2.8331E+2	meso1
2.8588E+2	2.8338E+2	meso1
2.8559E+2	2.8386E+2	meso1
2.8557E+2	2.8305E+2	meso1
2.8567E+2	2.8402E+2	meso1
2.8517E+2	2.8346E+2	meso1
2.8514E+2	2.8312E+2	meso1
2.8578E+2	2.8347E+2	meso1
